"metric","kernel","window_type","window_size","macroFScore","microFScore","isOneHot"
chebyshev,cosine,fixed,0.200000,0.88552992,0.87815771,false
chebyshev,cosine,fixed,0.210000,0.87777301,0.86897809,false
chebyshev,cosine,fixed,0.220000,0.87387714,0.86422425,false
chebyshev,cosine,fixed,0.230000,0.86626509,0.85503457,false
chebyshev,cosine,fixed,0.240000,0.85732351,0.84558095,false
chebyshev,cosine,fixed,0.250000,0.86692412,0.85508704,false
chebyshev,cosine,fixed,0.260000,0.86692412,0.85508704,false
chebyshev,cosine,fixed,0.270000,0.86321034,0.85052019,false
chebyshev,cosine,fixed,0.280000,0.85010375,0.83668558,false
chebyshev,cosine,fixed,0.290000,0.85039580,0.83684007,false
chebyshev,cosine,fixed,0.300000,0.83938603,0.82297385,false
chebyshev,cosine,fixed,0.310000,0.82674772,0.80415015,false
chebyshev,cosine,fixed,0.320000,0.82280926,0.79922670,false
chebyshev,cosine,fixed,0.330000,0.81564718,0.78980614,false
chebyshev,cosine,fixed,0.340000,0.81564718,0.78980614,false
chebyshev,cosine,fixed,0.350000,0.80825970,0.78003971,false
chebyshev,cosine,fixed,0.360000,0.79067827,0.75629335,false
chebyshev,cosine,fixed,0.370000,0.78362504,0.74662218,false
chebyshev,cosine,fixed,0.380000,0.78025073,0.74190788,false
chebyshev,cosine,fixed,0.390000,0.76954551,0.72706917,false
chebyshev,cosine,fixed,0.400000,0.75882088,0.71201080,false
chebyshev,cosine,fixed,0.410000,0.73678770,0.67711033,false
chebyshev,cosine,fixed,0.420000,0.72589566,0.65712808,false
chebyshev,cosine,fixed,0.430000,0.71930719,0.63982537,false
chebyshev,cosine,fixed,0.440000,0.71231136,0.62892077,false
chebyshev,cosine,fixed,0.450000,0.69802879,0.60587900,false
chebyshev,cosine,fixed,0.460000,0.66919819,0.55943755,false
chebyshev,cosine,fixed,0.470000,0.65800220,0.54074074,false
chebyshev,cosine,fixed,0.480000,0.64261886,0.51447276,false
chebyshev,cosine,fixed,0.490000,0.62297883,0.48121023,false
chebyshev,cosine,fixed,0.500000,0.61499481,0.46781247,false
chebyshev,cosine,fixed,0.510000,0.60608570,0.45216049,false
chebyshev,cosine,fixed,0.520000,0.59765156,0.43819370,false
chebyshev,cosine,fixed,0.530000,0.58379084,0.41552570,false
chebyshev,cosine,fixed,0.540000,0.56442004,0.38581962,false
chebyshev,cosine,fixed,0.550000,0.57200286,0.36905821,false
chebyshev,cosine,fixed,0.560000,0.56792721,0.36239044,false
chebyshev,cosine,fixed,0.570000,0.55555556,0.33715264,false
chebyshev,cosine,fixed,0.580000,0.54718273,0.32066657,false
chebyshev,cosine,fixed,0.590000,0.53442679,0.29903682,false
chebyshev,cosine,fixed,0.600000,0.52578622,0.28173217,false
chebyshev,cosine,fixed,0.610000,0.52142350,0.27405400,false
chebyshev,cosine,fixed,0.620000,0.51703185,0.26620504,false
chebyshev,cosine,fixed,0.630000,0.51703185,0.26620504,false
chebyshev,cosine,fixed,0.640000,0.41260745,0.25617284,false
chebyshev,cosine,fixed,0.650000,0.40955742,0.24815109,false
chebyshev,cosine,fixed,0.660000,0.40955742,0.24815109,false
chebyshev,cosine,fixed,0.670000,0.40338505,0.23154623,false
chebyshev,cosine,fixed,0.680000,0.40338505,0.23154623,false
chebyshev,cosine,fixed,0.690000,0.38750145,0.18638423,false
chebyshev,cosine,fixed,0.700000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.710000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.720000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.730000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.740000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.750000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.760000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.770000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.780000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.790000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.800000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.810000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.820000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.830000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.840000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.850000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.860000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.870000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.880000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.890000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.900000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.910000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.920000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.930000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.940000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.950000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.960000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.970000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.980000,0.16666667,0.16666667,false
chebyshev,cosine,fixed,0.990000,0.16666667,0.16666667,false
chebyshev,logistic,variable,2.080000,0.73732830,0.65887947,false
chebyshev,logistic,variable,4.160000,0.66375421,0.53603809,false
chebyshev,logistic,variable,6.240000,0.58409121,0.39093096,false
chebyshev,logistic,variable,8.320000,0.55555556,0.34157868,false
chebyshev,logistic,variable,10.400000,0.52142350,0.27405400,false
chebyshev,logistic,variable,12.480000,0.39711191,0.21414141,false
chebyshev,logistic,variable,14.560000,0.39393589,0.20511816,false
chebyshev,logistic,variable,16.640000,0.38424161,0.17665371,false
chebyshev,logistic,variable,18.720000,0.16666667,0.16666667,false
chebyshev,logistic,variable,20.800000,0.16666667,0.16666667,false
chebyshev,logistic,variable,22.880000,0.16666667,0.16666667,false
chebyshev,logistic,variable,24.960000,0.16666667,0.16666667,false
chebyshev,logistic,variable,27.040000,0.16666667,0.16666667,false
chebyshev,logistic,variable,29.120000,0.16666667,0.16666667,false
chebyshev,logistic,variable,31.200000,0.16666667,0.16666667,false
chebyshev,logistic,variable,33.280000,0.16666667,0.16666667,false
chebyshev,logistic,variable,35.360000,0.16666667,0.16666667,false
chebyshev,logistic,variable,37.440000,0.16666667,0.16666667,false
chebyshev,logistic,variable,39.520000,0.16666667,0.16666667,false
chebyshev,logistic,variable,41.600000,0.16666667,0.16666667,false
chebyshev,logistic,variable,43.680000,0.16666667,0.16666667,false
chebyshev,logistic,variable,45.760000,0.16666667,0.16666667,false
chebyshev,logistic,variable,47.840000,0.16666667,0.16666667,false
chebyshev,logistic,variable,49.920000,0.16666667,0.16666667,false
chebyshev,logistic,variable,52.000000,0.16666667,0.16666667,false
chebyshev,logistic,variable,54.080000,0.16666667,0.16666667,false
chebyshev,logistic,variable,56.160000,0.16666667,0.16666667,false
chebyshev,logistic,variable,58.240000,0.16666667,0.16666667,false
chebyshev,logistic,variable,60.320000,0.16666667,0.16666667,false
chebyshev,logistic,variable,62.400000,0.16666667,0.16666667,false
chebyshev,logistic,variable,64.480000,0.16666667,0.16666667,false
chebyshev,logistic,variable,66.560000,0.16666667,0.16666667,false
chebyshev,logistic,variable,68.640000,0.16666667,0.16666667,false
chebyshev,logistic,variable,70.720000,0.16666667,0.16666667,false
chebyshev,logistic,variable,72.800000,0.16666667,0.16666667,false
chebyshev,logistic,variable,74.880000,0.16666667,0.16666667,false
chebyshev,logistic,variable,76.960000,0.16666667,0.16666667,false
chebyshev,logistic,variable,79.040000,0.16666667,0.16666667,false
chebyshev,logistic,variable,81.120000,0.16666667,0.16666667,false
chebyshev,logistic,variable,83.200000,0.16666667,0.16666667,false
chebyshev,logistic,variable,85.280000,0.16666667,0.16666667,false
chebyshev,logistic,variable,87.360000,0.16666667,0.16666667,false
chebyshev,logistic,variable,89.440000,0.16666667,0.16666667,false
chebyshev,logistic,variable,91.520000,0.16666667,0.16666667,false
chebyshev,logistic,variable,93.600000,0.16666667,0.16666667,false
chebyshev,logistic,variable,95.680000,0.16666667,0.16666667,false
chebyshev,logistic,variable,97.760000,0.16666667,0.16666667,false
chebyshev,logistic,variable,99.840000,0.16666667,0.16666667,false
chebyshev,logistic,variable,101.920000,0.16666667,0.16666667,false
chebyshev,logistic,variable,104.000000,0.16666667,0.16666667,false
chebyshev,logistic,variable,106.080000,0.16666667,0.16666667,false
chebyshev,logistic,variable,108.160000,0.16666667,0.16666667,false
chebyshev,logistic,variable,110.240000,0.16666667,0.16666667,false
chebyshev,logistic,variable,112.320000,0.16666667,0.16666667,false
chebyshev,logistic,variable,114.400000,0.16666667,0.16666667,false
chebyshev,logistic,variable,116.480000,0.16666667,0.16666667,false
chebyshev,logistic,variable,118.560000,0.16666667,0.16666667,false
chebyshev,logistic,variable,120.640000,0.16666667,0.16666667,false
chebyshev,logistic,variable,122.720000,0.16666667,0.16666667,false
chebyshev,logistic,variable,124.800000,0.16666667,0.16666667,false
chebyshev,logistic,variable,126.880000,0.16666667,0.16666667,false
chebyshev,logistic,variable,128.960000,0.16666667,0.16666667,false
chebyshev,logistic,variable,131.040000,0.16666667,0.16666667,false
chebyshev,logistic,variable,133.120000,0.16666667,0.16666667,false
chebyshev,logistic,variable,135.200000,0.16666667,0.16666667,false
chebyshev,logistic,variable,137.280000,0.16666667,0.16666667,false
chebyshev,logistic,variable,139.360000,0.16666667,0.16666667,false
chebyshev,logistic,variable,141.440000,0.16666667,0.16666667,false
chebyshev,logistic,variable,143.520000,0.16666667,0.16666667,false
chebyshev,logistic,variable,145.600000,0.16666667,0.16666667,false
chebyshev,logistic,variable,147.680000,0.16666667,0.16666667,false
chebyshev,logistic,variable,149.760000,0.16666667,0.16666667,false
chebyshev,logistic,variable,151.840000,0.16666667,0.16666667,false
chebyshev,logistic,variable,153.920000,0.16666667,0.16666667,false
chebyshev,logistic,variable,156.000000,0.16666667,0.16666667,false
chebyshev,logistic,variable,158.080000,0.16666667,0.16666667,false
chebyshev,logistic,variable,160.160000,0.16666667,0.16666667,false
chebyshev,logistic,variable,162.240000,0.16666667,0.16666667,false
chebyshev,logistic,variable,164.320000,0.16666667,0.16666667,false
chebyshev,logistic,variable,166.400000,0.16666667,0.16666667,false
chebyshev,logistic,variable,168.480000,0.16666667,0.16666667,false
chebyshev,logistic,variable,170.560000,0.16666667,0.16666667,false
chebyshev,logistic,variable,172.640000,0.16666667,0.16666667,false
chebyshev,logistic,variable,174.720000,0.16666667,0.16666667,false
chebyshev,logistic,variable,176.800000,0.16666667,0.16666667,false
chebyshev,logistic,variable,178.880000,0.16666667,0.16666667,false
chebyshev,logistic,variable,180.960000,0.16666667,0.16666667,false
chebyshev,logistic,variable,183.040000,0.16666667,0.16666667,false
chebyshev,logistic,variable,185.120000,0.16666667,0.16666667,false
chebyshev,logistic,variable,187.200000,0.16666667,0.16666667,false
chebyshev,logistic,variable,189.280000,0.16666667,0.16666667,false
chebyshev,logistic,variable,191.360000,0.16666667,0.16666667,false
chebyshev,logistic,variable,193.440000,0.16666667,0.16666667,false
chebyshev,logistic,variable,195.520000,0.16666667,0.16666667,false
chebyshev,logistic,variable,197.600000,0.16666667,0.16666667,false
chebyshev,logistic,variable,199.680000,0.16666667,0.16666667,false
chebyshev,logistic,variable,201.760000,0.16666667,0.16666667,false
chebyshev,logistic,variable,203.840000,0.16666667,0.16666667,false
chebyshev,logistic,variable,205.920000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.010000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.020000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.030000,0.38750145,0.18638423,false
chebyshev,logistic,fixed,0.040000,0.51261077,0.26150712,false
chebyshev,logistic,fixed,0.050000,0.54718273,0.32830960,false
chebyshev,logistic,fixed,0.060000,0.58409121,0.39998201,false
chebyshev,logistic,fixed,0.070000,0.63805237,0.49573898,false
chebyshev,logistic,fixed,0.080000,0.69582450,0.59209083,false
chebyshev,logistic,fixed,0.090000,0.73391022,0.65469369,false
chebyshev,logistic,fixed,0.100000,0.71672107,0.62828868,false
chebyshev,logistic,fixed,0.110000,0.68524144,0.57506029,false
chebyshev,logistic,fixed,0.120000,0.63056650,0.47676561,false
chebyshev,logistic,fixed,0.130000,0.59990147,0.42066695,false
chebyshev,logistic,fixed,0.140000,0.57200286,0.36353508,false
chebyshev,logistic,fixed,0.150000,0.42458101,0.28654971,false
chebyshev,logistic,fixed,0.160000,0.40648350,0.23994470,false
chebyshev,logistic,fixed,0.170000,0.39073264,0.19586898,false
chebyshev,logistic,fixed,0.180000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.190000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.200000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.210000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.220000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.230000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.240000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.250000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.260000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.270000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.280000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.290000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.300000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.310000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.320000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.330000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.340000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.350000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.360000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.370000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.380000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.390000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.400000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.410000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.420000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.430000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.440000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.450000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.460000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.470000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.480000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.490000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.500000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.510000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.520000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.530000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.540000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.550000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.560000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.570000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.580000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.590000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.600000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.610000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.620000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.630000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.640000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.650000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.660000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.670000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.680000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.690000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.700000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.710000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.720000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.730000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.740000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.750000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.760000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.770000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.780000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.790000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.800000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.810000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.820000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.830000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.840000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.850000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.860000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.870000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.880000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.890000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.900000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.910000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.920000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.930000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.940000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.950000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.960000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.970000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.980000,0.16666667,0.16666667,false
chebyshev,logistic,fixed,0.990000,0.16666667,0.16666667,false
chebyshev,sigmoid,variable,2.080000,0.76788766,0.70693264,false
chebyshev,sigmoid,variable,4.160000,0.72361809,0.63806005,false
chebyshev,sigmoid,variable,6.240000,0.67455477,0.55763072,false
chebyshev,sigmoid,variable,8.320000,0.63805237,0.49015188,false
chebyshev,sigmoid,variable,10.400000,0.59990147,0.42066695,false
chebyshev,sigmoid,variable,12.480000,0.57200286,0.37316593,false
chebyshev,sigmoid,variable,14.560000,0.54718273,0.32316137,false
chebyshev,sigmoid,variable,16.640000,0.52142350,0.27405400,false
chebyshev,sigmoid,variable,18.720000,0.40955742,0.24815109,false
chebyshev,sigmoid,variable,20.800000,0.39711191,0.21414141,false
chebyshev,sigmoid,variable,22.880000,0.38424161,0.17665371,false
